期号,开奖日期,红球,蓝球,一等奖中奖注数,一等奖中奖金额,二等奖中奖注数,二等奖中奖金额,三等奖中奖注数,三等奖中奖金额,四等奖中奖注数,四等奖中奖金额,五等奖中奖注数,五等奖中奖金额,六等奖中奖注数,六等奖中奖金额,一等奖中奖地区,奖池金额
2020132,2020-12-27(日),"01,04,11,12,14,23",04,5,10000000,106,309129,1439,3000,71618,200,1542457,10,8639908,5,"北京1注,辽宁2注,上海1注,西藏1注,共5注。",839661890
2020131,2020-12-24(四),"08,19,22,26,27,30",07,10,6733037,139,155848,2474,3000,100798,200,1803509,10,12194588,5,"北京1注,山西2注,江苏1注,浙江1注,福建1注,江西2注,贵州1注,云南1注,共10注。",791358796
2020130,2020-12-22(二),"08,09,11,14,17,29",16,9,7096662,160,147421,1899,3000,109626,200,2027730,10,11248475,5,"辽宁1注,江苏1注,浙江2注,山东1注,广东3注,宁夏1注,共9注。其中一等奖特别奖为：辽宁1注,江苏1注,浙江2注,广东2注,宁夏1注；一等奖普惠奖为：山东1注,广东1注。",793700272
2020129,2020-12-20(日),"01,02,05,15,28,33",04,14,6613195,116,243370,1426,3000,69955,200,1354717,10,13030751,5,"北京1注,江苏6注,安徽2注,江西1注,贵州1注,云南1注,陕西2注,共14注。其中一等奖特别奖为：江苏5注,安徽1注,江西1注,云南1注,陕西2注；一等奖普惠奖为：北京1注,江苏1注,安徽1注,贵州1注。",786807887
2020128,2020-12-17(四),"08,10,15,16,23,26",10,14,6055174,137,134785,2252,3000,102352,200,1676644,10,15148292,5,"河北2注,辽宁1注,吉林1注,黑龙江1注,浙江1注,福建3注,广东1注,广西2注,四川1注,陕西1注,共14注。其中一等奖特别奖为：河北2注,辽宁1注,吉林1注,黑龙江1注,浙江1注,福建3注,四川1注；一等奖普惠奖为：广东1注,广西2注,陕西1注。",794699858
2020127,2020-12-15(二),"01,04,18,19,26,31",07,9,6838584,183,113027,2089,3000,95984,200,1587897,10,12942435,5,"山西1注,内蒙古1注,黑龙江1注,河南2注,陕西3注,深圳1注,共9注。其中一等奖特别奖为：黑龙江1注,河南1注；一等奖普惠奖为：山西1注,内蒙古1注,河南1注,陕西3注,深圳1注。",824075658
2020126,2020-12-13(日),"03,07,12,14,23,28",11,33,5506107,337,61949,3478,3000,148334,200,2363903,10,12085627,5,"北京1注,辽宁2注,吉林2注,上海2注,江苏1注,浙江2注,山东1注,湖北10注,广东2注,云南3注,陕西2注,甘肃1注,新疆4注,共33注。其中一等奖特别奖为：辽宁1注,吉林1注,上海1注,江苏1注,浙江2注,湖北10注,广东1注,云南2注,陕西2注,新疆3注；一等奖普惠奖为：北京1注,辽宁1注,吉林1注,上海1注,山东1注,广东1注,云南1注,甘肃1注,新疆1注。",823570698
2020125,2020-12-10(四),"05,12,16,26,30,31",13,8,8008557,162,185713,1382,3000,69376,200,1401570,10,9042467,5,"江苏1注,浙江1注,山东1注,广东1注,四川1注,云南1注,陕西1注,宁夏1注,共8注。其中一等奖特别奖为：江苏1注,浙江1注,山东1注,广东1注,云南1注,宁夏1注；一等奖普惠奖为：四川1注,陕西1注。",942641447
2020124,2020-12-08(二),"16,18,19,20,29,33",12,3,10000000,53,485568,1116,3000,60317,200,1221178,10,12535272,5,"吉林1注,江苏1注,广东1注,共3注。其中一等奖特别奖为：吉林1注；一等奖普惠奖为：江苏1注,广东1注。",916453174
2020123,2020-12-06(日),"01,03,18,19,26,29",03,5,10000000,106,343394,1231,3000,64383,200,1298514,10,8312369,5,"河北1注,江苏2注,山东2注,共5注。其中一等奖特别奖为：江苏1注；一等奖普惠奖为：河北1注,江苏1注,山东2注。",869247735
2020122,2020-12-03(四),"12,15,17,24,26,31",15,7,8506055,484,63384,1246,3000,97809,200,1761733,10,8047131,5,"山西1注,安徽1注,江西1注,湖北1注,四川1注,陕西1注,甘肃1注,共7注。其中一等奖特别奖为：山西1注,江西1注,甘肃1注；一等奖普惠奖为：安徽1注,湖北1注,四川1注,陕西1注。",810048147
2020121,2020-12-01(二),"02,04,06,21,25,29",03,5,9656537,91,319817,1286,3000,76982,200,1459850,10,11657007,5,"内蒙古1注,湖北1注,四川2注,陕西1注,共5注。其中一等奖特别奖为：湖北1注,四川1注,陕西1注；一等奖普惠奖为：内蒙古1注,四川1注。",777556587
2020120,2020-11-29(日),"01,02,03,04,09,10",12,28,5529239,535,34623,7705,3000,110724,200,1919141,10,18428336,5,"北京3注,河北2注,辽宁2注,浙江4注,安徽2注,福建2注,山东1注,重庆1注,广东2注,广西1注,新疆7注,深圳1注,共28注。其中一等奖特别奖为：北京3注,辽宁2注,浙江3注,安徽1注,福建2注,重庆1注,广东1注,广西1注,新疆6注；一等奖普惠奖为：河北2注,浙江1注,安徽1注,山东1注,广东1注,新疆1注,深圳1注。",738529199
2020119,2020-11-26(四),"01,09,22,28,32,33",15,12,6880004,117,241026,1983,3000,97076,200,1634862,10,11529284,5,"北京1注,江苏3注,山东1注,湖南1注,广东4注,四川1注,陕西1注,共12注。其中一等奖特别奖为：北京1注,江苏3注,山东1注,广东1注,陕西1注；一等奖普惠奖为：湖南1注,广东3注,四川1注。",837777744
2020118,2020-11-24(二),"11,13,19,26,30,33",05,4,10000000,114,262410,1211,3000,69153,200,1441074,10,10850159,5,"吉林2注,浙江1注,福建1注,共4注。其中一等奖特别奖为：吉林2注,浙江1注,福建1注。",835737606
2020117,2020-11-22(日),"07,08,09,10,16,27",07,19,5762819,225,80519,3796,3000,154854,200,2422594,10,17283785,5,"河北1注,山西1注,辽宁1注,黑龙江1注,浙江2注,安徽3注,福建1注,江西1注,山东3注,湖北1注,广东1注,广西1注,宁夏2注,共19注。其中一等奖特别奖为：山西1注,黑龙江1注,安徽2注,山东2注,湖北1注,广西1注,宁夏2注；一等奖普惠奖为：河北1注,辽宁1注,浙江2注,安徽1注,福建1注,江西1注,山东1注,广东1注。",785993086
2020116,2020-11-19(四),"05,06,14,16,19,27",10,9,6979667,172,129484,2843,3000,114760,200,1947545,10,14546686,5,"辽宁1注,江苏1注,浙江1注,福建2注,重庆1注,河南1注,湖北1注,贵州1注,共9注。其中一等奖特别奖为：辽宁1注,江苏1注,浙江1注,福建1注,重庆1注,湖北1注,贵州1注；一等奖普惠奖为：福建1注,河南1注。",841135768
2020115,2020-11-17(二),"01,04,12,20,25,32",02,2,10000000,114,291499,1070,3000,61218,200,1260746,10,10505231,5,"河北1注,辽宁1注,共2注。其中一等奖特别奖为：河北1注；一等奖普惠奖为：辽宁1注。",837138988
2020114,2020-11-15(日),"01,05,11,24,30,32",03,16,6478657,171,172942,2120,3000,92035,200,1705780,10,14668629,5,"天津2注,河北1注,山西1注,内蒙古1注,黑龙江2注,上海2注,河南2注,湖南2注,广西1注,四川1注,新疆1注,共16注。其中一等奖特别奖为：天津2注,河北1注,黑龙江2注,上海1注,河南1注,湖南2注；一等奖普惠奖为：山西1注,内蒙古1注,上海1注,河南1注,广西1注,四川1注,新疆1注。",757446327
2020113,2020-11-12(四),"01,03,07,10,22,32",11,7,5279749,114,21472,2770,3000,128295,200,2150210,10,29721776,5,"辽宁1注,福建1注,四川1注,云南2注,陕西1注,新疆1注,共7注。其中一等奖特别奖为：辽宁1注,福建1注,云南1注,陕西1注,新疆1注；一等奖普惠奖为：四川1注,云南1注。",772385388
2020112,2020-11-10(二),"02,09,12,17,28,32",05,14,6657801,263,110309,1611,3000,81233,200,1451162,10,11509761,5,"辽宁1注,上海2注,江苏1注,安徽1注,福建1注,山东2注,广东3注,四川1注,新疆1注,深圳1注,共14注。其中一等奖特别奖为：江苏1注,安徽1注,福建1注,山东1注,广东3注,新疆1注；一等奖普惠奖为：辽宁1注,上海2注,山东1注,四川1注,深圳1注。",802000209
2020111,2020-11-08(日),"06,09,17,22,24,26",16,3,10000000,106,365368,947,3000,64924,200,1399322,10,8080948,5,"安徽1注,广西1注,贵州1注,共3注。其中一等奖特别奖为：安徽1注；一等奖普惠奖为：广西1注,贵州1注。",808174858
2020110,2020-11-05(四),"02,06,09,14,22,25",04,9,6744907,102,192453,2128,3000,83562,200,1488404,10,12484460,5,"内蒙古1注,浙江1注,山东2注,河南2注,湖南1注,云南1注,陕西1注,共9注。",721987721
2020109,2020-11-03(二),"06,13,16,20,23,32",13,23,5708816,133,153221,1649,3000,72684,200,1308981,10,12324639,5,"北京1注,山西1注,辽宁1注,上海6注,江西1注,湖北11注,四川1注,宁夏1注,共23注。",723801259
2020108,2020-11-01(日),"10,12,15,17,23,32",05,18,5973588,123,178095,1781,3000,85056,200,1529642,10,13962011,5,"辽宁10注,江苏1注,广东1注,广西1注,云南5注,共18注。",793968638
2020107,2020-10-29(四),"03,09,11,24,25,28",16,5,9250245,185,143589,1335,3000,66856,200,1297669,10,9143970,5,"北京1注,浙江2注,湖北1注,云南1注,共5注。",835776030
2020106,2020-10-27(二),"02,04,11,15,18,28",10,14,5906931,123,129034,2500,3000,102898,200,1717571,10,13742786,5,"辽宁2注,吉林2注,上海1注,安徽2注,河南1注,广东3注,云南1注,甘肃1注,新疆1注,共14注。",802335158
2020105,2020-10-25(日),"06,14,19,20,22,24",01,6,8700739,117,237226,1395,3000,72328,200,1364998,10,10487794,5,"江苏2注,河南1注,四川1注,贵州1注,深圳1注,共6注。",837418291
2020104,2020-10-22(四),"04,08,10,16,27,29",09,9,6582593,102,174550,2007,3000,95481,200,1539145,10,14019697,5,"河北1注,辽宁1注,黑龙江1注,上海1注,安徽1注,河南1注,湖南1注,广东1注,四川1注,共9注。",806356097
2020103,2020-10-20(二),"04,09,10,22,28,32",08,13,6122197,136,134086,2037,3000,94263,200,1563821,10,12920604,5,"辽宁1注,黑龙江2注,浙江3注,山东1注,河南1注,广东2注,四川1注,陕西1注,深圳1注,共13注。",812186919
2020102,2020-10-18(日),"09,10,19,25,26,29",08,73,5028416,472,6000,7605,3000,235915,200,2832338,10,16070740,5,"北京1注,河北2注,山西1注,内蒙古3注,辽宁3注,黑龙江1注,上海1注,江苏1注,浙江6注,安徽3注,福建4注,江西3注,山东5注,重庆1注,河南4注,湖北4注,湖南1注,广东12注,广西1注,四川3注,贵州1注,云南3注,陕西4注,甘肃3注,新疆1注,深圳1注,共73注。",837068374
2020101,2020-10-15(四),"10,17,24,25,28,30",15,7,8298609,109,264796,884,3000,56707,200,1279986,10,6838246,5,"江西1注,河南1注,贵州5注,共7注。",1196363693
2020100,2020-10-13(二),"01,07,15,16,20,23",07,9,6279386,119,120950,2231,3000,96543,200,1572941,10,14712288,5,"河北2注,上海1注,安徽1注,福建1注,山东1注,湖北1注,广东1注,陕西1注,共9注。",1167865459
2020099,2020-10-11(日),"05,06,11,12,15,30",12,7,7301898,258,78068,2455,3000,107162,200,1780029,10,12849979,5,"河北2注,福建1注,山东2注,河南1注,四川1注,共7注。",1181200651
2020098,2020-10-08(四),"06,08,11,22,25,33",02,7,8077008,172,156533,1043,3000,62978,200,1317442,10,6744479,5,"天津1注,江苏1注,湖北1注,广东2注,四川1注,贵州1注,共7注。",1171889114
2020097,2020-10-06(二),"02,08,21,25,26,30",10,22,5489356,418,32194,3847,3000,165340,200,2295504,10,10253871,5,"河北1注,辽宁2注,吉林1注,江苏2注,浙江1注,福建1注,江西1注,河南2注,湖南1注,广东2注,四川1注,云南2注,宁夏5注,共22注。",1147656700
2020096,2020-09-29(二),"01,20,23,26,27,32",15,8,8190972,57,559819,673,3000,35890,200,811900,10,5974168,5,"安徽1注,福建2注,江西1注,山东1注,广东1注,四川1注,陕西1注,共8注。",1228050661
2020095,2020-09-27(日),"03,09,16,17,20,26",02,6,7745143,283,72751,2753,3000,121765,200,1989344,10,10960140,5,"黑龙江1注,安徽1注,江西1注,山东2注,河南1注,共6注。",1197849256
2020094,2020-09-24(四),"10,15,17,27,29,31",08,2,10000000,57,248955,1405,3000,74861,200,1367892,10,17064657,5,"内蒙古1注,江苏1注,共2注。",1182554395
2020093,2020-09-22(二),"04,05,10,13,15,19",15,4,10000000,110,261408,1074,3000,60105,200,1253209,10,7198712,5,"北京1注,天津1注,安徽1注,福建1注,共4注。",1159982996
2020092,2020-09-20(日),"01,06,12,18,22,24",03,6,8324368,160,155829,2002,3000,85508,200,1448686,10,11216922,5,"浙江3注,河南1注,湖南1注,广东1注,共6注。",1113718036
2020091,2020-09-17(四),"01,09,11,12,16,19",16,11,6771891,120,203029,1541,3000,71016,200,1312846,10,9624391,5,"天津1注,内蒙古1注,辽宁1注,江苏2注,浙江1注,江西1注,山东1注,河南2注,湖北1注,共11注。",1088865952
2020090,2020-09-15(二),"02,21,23,26,31,32",06,6,8569539,43,622594,773,3000,46888,200,977428,10,9294256,5,"上海1注,浙江4注,广东1注,共6注。",1090266240
2020089,2020-09-13(日),"02,14,16,21,29,30",10,11,7200974,113,267817,1002,3000,61024,200,1301686,10,8239742,5,"浙江1注,广东10注,共11注。",1061368833
2020088,2020-09-10(四),"01,06,12,26,29,30",12,14,6377823,175,137782,1777,3000,76971,200,1390550,10,9041132,5,"河北3注,黑龙江1注,上海1注,江苏1注,安徽1注,福建1注,河南1注,湖北1注,湖南1注,广东1注,贵州1注,云南1注,共14注。",1049789346
2020087,2020-09-08(二),"11,15,20,23,25,33",10,5,7940558,44,417692,1430,3000,67064,200,1248566,10,13696077,5,"北京1注,山东1注,四川1注,云南1注,陕西1注,共5注。",1066743130
2020086,2020-09-06(日),"02,04,06,15,24,27",06,7,7452652,117,183424,1870,3000,91887,200,1703740,10,12175241,5,"黑龙江2注,福建1注,河南1注,广东1注,广西1注,宁夏1注,共7注。",1051310454
2020085,2020-09-03(四),"01,02,05,09,19,24",16,3,10000000,135,175949,1659,3000,78797,200,1363570,10,8348914,5,"江苏1注,安徽1注,广东1注,共3注。",1039096893
2020084,2020-09-01(二),"03,07,16,17,23,30",07,15,5641465,265,45386,3166,3000,127083,200,1845213,10,13046559,5,"北京1注,山西2注,内蒙古1注,辽宁1注,江苏1注,浙江1注,安徽1注,福建1注,山东1注,河南1注,湖北1注,四川1注,云南1注,陕西1注,共15注。",997837500
2020083,2020-08-30(日),"01,19,25,26,30,31",12,7,7916189,96,265798,1266,3000,63131,200,1192139,10,10729153,5,"吉林1注,江苏1注,福建1注,河南1注,广东2注,甘肃1注,共7注。",1046377044
2020082,2020-08-27(四),"02,08,11,17,21,30",09,22,5094481,320,8119,4865,3000,161719,200,2197546,10,17432967,5,"北京1注,河北2注,山西1注,辽宁2注,上海1注,浙江1注,福建1注,山东2注,河南1注,湖南3注,广东1注,四川1注,云南1注,陕西1注,甘肃1注,新疆1注,深圳1注,共22注。",1025240399
2020081,2020-08-25(二),"01,05,13,14,27,33",15,11,7057769,108,261984,771,3000,46501,200,944241,10,6658059,5,"湖南2注,广东1注,四川1注,贵州2注,西藏1注,陕西3注,宁夏1注,共11注。",1129524256
2020080,2020-08-23(日),"14,15,18,22,31,33",01,2,10000000,70,397581,1011,3000,54230,200,1096781,10,9535610,5,"浙江1注,福建1注,共2注。",1122276717
2020079,2020-08-20(四),"05,12,20,21,22,29",14,6,8578055,183,146641,1179,3000,57916,200,1177078,10,7162542,5,"黑龙江2注,福建1注,山东1注,广东1注,四川1注,共6注。",1058784536
2020078,2020-08-18(二),"03,11,14,16,21,32",04,1,10000000,76,347407,885,3000,45994,200,1001391,10,7801189,5,"浙江1注,共1注。",1029746619
2020077,2020-08-16(日),"03,10,16,21,25,27",12,27,5841121,326,87079,1359,3000,64947,200,1148379,10,8469869,5,"河北2注,山西5注,浙江2注,重庆1注,河南11注,湖北2注,广东1注,广西3注,共27注。",960537693
2020076,2020-08-13(四),"10,15,16,18,20,27",06,8,6895903,82,231207,1378,3000,83353,200,1385076,10,11811261,5,"上海1注,江苏1注,浙江1注,湖北2注,广东1注,新疆1注,深圳1注,共8注。",1033084399
2020075,2020-08-11(二),"03,11,13,20,24,30",16,1,10000000,143,155685,1703,3000,72291,200,1374269,10,9101749,5,"浙江1注,共1注。",1031374526
2020074,2020-08-09(日),"04,08,09,13,19,33",12,5,8629293,107,211991,1690,3000,83978,200,1572292,10,11132696,5,"江苏1注,江西1注,贵州1注,云南1注,深圳1注,共5注。",974585503
2020073,2020-08-06(四),"05,07,11,13,27,29",03,8,7005129,129,155436,1913,3000,95278,200,1702038,10,9404409,5,"河北2注,安徽1注,山东1注,湖南1注,广西1注,海南1注,青海1注,共8注。",949682723
2020072,2020-08-04(二),"06,08,10,15,17,26",04,7,7525472,104,212479,1837,3000,80731,200,1505907,10,7887468,5,"吉林1注,浙江1注,河南1注,湖南2注,广东1注,甘肃1注,共7注。",945569865
2020071,2020-08-02(日),"09,11,12,13,22,23",08,12,6156653,133,130449,2094,3000,93662,200,1588088,10,13533760,5,"吉林1注,江苏2注,浙江2注,福建1注,山东2注,湖北1注,广东3注,共12注。",931954524
2020070,2020-07-30(四),"01,02,04,06,19,21",15,23,5829067,100,238356,951,3000,55811,200,1144050,10,9497682,5,"辽宁1注,黑龙江1注,江苏2注,浙江1注,河南1注,湖北1注,贵州1注,甘肃5注,深圳10注,共23注。",953784945
2020069,2020-07-28(二),"03,09,10,13,18,26",04,7,7827856,99,249936,1278,3000,67529,200,1276366,10,7813164,5,"河北5注,深圳2注,共7注。",1016346427
2020068,2020-07-26(日),"12,16,21,26,27,32",10,17,5430373,128,71448,3605,3000,117265,200,1780262,10,19179292,5,"河北2注,山西1注,江苏1注,浙江4注,安徽1注,湖北2注,湖南2注,贵州1注,云南1注,宁夏2注,共17注。",996910195
2020067,2020-07-23(四),"04,07,09,23,27,30",08,10,6979941,140,176780,1518,3000,69948,200,1299104,10,8502701,5,"山西1注,吉林1注,黑龙江1注,安徽1注,山东1注,湖北4注,云南1注,共10注。",1061790227
2020066,2020-07-21(二),"02,09,13,17,26,28",07,15,6006277,137,137720,2116,3000,85857,200,1486743,10,11739149,5,"山西1注,江苏2注,福建1注,江西1注,重庆2注,广东1注,贵州5注,云南1注,陕西1注,共15注。",1057341835
2020065,2020-07-19(日),"09,15,18,21,23,26",08,5,8838315,89,269544,1454,3000,70971,200,1281044,10,11879201,5,"内蒙古1注,河南2注,广东1注,西藏1注,共5注。",1090832907
2020064,2020-07-16(四),"01,03,07,21,27,32",01,1,10000000,77,351356,919,3000,56606,200,1140698,10,8153023,5,"上海1注,共1注。",1063056063
2020063,2020-07-14(二),"12,15,16,22,29,32",14,3,10000000,103,289264,769,3000,50919,200,1099317,10,6461252,5,"北京1注,河北1注,江苏1注,共3注。",991892696
2020062,2020-07-12(日),"10,14,17,22,26,27",05,5,8901954,94,259438,1220,3000,63319,200,1218439,10,13187729,5,"江苏2注,江西1注,陕西1注,新疆1注,共5注。",932509919
2020061,2020-07-09(四),"08,17,24,26,27,31",04,1,10000000,91,281269,1118,3000,66022,200,1327960,10,9467898,5,"江苏1注,共1注。",903858043
2020060,2020-07-07(二),"05,09,14,20,24,30",08,38,5238209,554,20424,4357,3000,164149,200,2321290,10,12105159,5,"北京1注,天津1注,河北1注,内蒙古1注,黑龙江1注,上海1注,江苏2注,浙江2注,安徽4注,福建3注,山东2注,重庆3注,河南2注,湖北1注,湖南2注,广东4注,广西1注,四川2注,陕西2注,深圳2注,共38注。",837071557
2020059,2020-07-05(日),"02,04,10,17,22,25",14,4,10000000,190,147308,1485,3000,88573,200,1671444,10,7739433,5,"黑龙江1注,安徽1注,湖南1注,陕西1注,共4注。",1002178704
2020058,2020-07-02(四),"01,03,11,12,19,26",07,18,5569985,136,94299,2821,3000,107734,200,1708942,10,15213521,5,"北京1注,河北2注,辽宁1注,上海1注,江苏1注,安徽1注,福建1注,山东3注,河南1注,广东4注,广西1注,云南1注,共18注。",958212978
2020057,2020-06-30(二),"09,14,21,23,26,32",03,3,10000000,113,193145,1334,3000,68019,200,1289604,10,10655792,5,"安徽1注,广东1注,宁夏1注,共3注。",1019998705
2020056,2020-06-28(日),"02,05,08,12,26,31",14,17,6280167,186,146255,1223,3000,72751,200,1416500,10,9023227,5,"辽宁10注,黑龙江1注,湖北2注,广东2注,甘肃1注,青海1注,共17注。",984522456
